level,name,REGIOVIZ,UNIT_SUP,ACT_1574_2016,CHOM_1574_2016,ACT_1524_2013,CHOM_1524_2013,CHOM_LONG_2014,ACT_LONG_2014,CHOM_FEM_2015,CHOM_MAL_2015,ACT_FEM_2015,ACT_MAL_2015,EMP_2564_2016,ACT_2564_2016,Y25.64_2016,ENSSUP_2564_2016,Y18.24_2014,Y18.24_LEAV_2014,REV_2014,MEN_2014,EMP_FT_2016,EMP_PT_2016,PIB_2014,POP_PIB_2014,EMP_TERT2015,EMP_ADM2015,EMP_TOTAL2015,EMP_HTEC_2015,EMP_T_HTEC_2015,VA_TERTOT_2013,VA_TOTAL_2013,BREV_2012,POP_BREV_2012,RD_EMP_2013,POP_RD_EMP_2013,RD_DEP_2013,POP_RD_DEP_2013,ARTIF_AREA_2015,LC_AREA_2015,IND_LU_2015,LU_2015,POP_AGE_T_2016,POP_LT25_2016,POP_GE65_2016,POP_1524_2016,POP_5564_2016,POP_2564_2016,MED_AGE_2016,ESP_VIE_2015,RT_CHOM_1574,RT_CHOM_1524,RT_CHOM_LONG,RT_CHOM_FEM,RT_CHOM_MAL,RT_CHOM_SEX_INEQ,RT_EMP_2564,RT_ENSSUP_2564,RT_Y1824_LEAV,RT_REV,RT_EMP_PT,RT_PIB_HAB,RT_EMP_TERT,RT_EMP_ADM,RT_EMP_HTEC,RT_VA_TERT,RT_BREV_HAB,RT_RD_EMP,RT_RD_DEP,RT_ARTIF_AREA,RT_IND_LU,RT_POP_LT25,RT_POP_GE65,RT_POP_REN_ACT,RT_POP_REN_ACT10,RT_POP_RETR,RT_MED_AGE,RT_ESP_VIE,N12_POL,N1,TypoDemoN12,TypoDemoN1,TypoPopN12,TypoPopN1,TypoEmpN12,TypoEmpN1,TypoGDPN12,TypoGDPN1,TypoEcoSpeN12,TypoEcoSpeN1,TypoUrbN12,TypoUrbN1,id
2,Pays de la Loire,0,France,1707.8,150.2864,181.8,37.8144,51.5,1661.2903225806501,71.2,82.0,808.6,878.8,1397.1,1840.7114624505898,1865160.0,600581.52,291075.0,18628.8,68050.0,3.6983695652173902,1244.9,312.7,106568,3.7002777777777798,1095.4,455.1,1534.5,47.0,1516.12903225806,67808.615,94056.81,218.95,3.6326381630249,13878.0,1509462.69306069,1286.1,3.66097352690009,2308.0,32507.0422535211,1619.0,32380.0,3743982,1153596,725226,435232,466144,2065744,41.3,82.0,8.8,20.8,3.1,8.80534256740045,9.33090578060992,-0.5255632132094771,75.9,32.2,6.4,18400.0,25.118483412322302,28800.0,71.38481590094491,29.6578690127077,3.1,72.0932540663456,6027.3,0.9194,351.3,7.1,5.0,30.812007109008498,19.3704456912453,55.84409297570271,93.36857280153771,35.107254335484,41.3,82.0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR51
3,Loire-Atlantique,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43893,1.35055384615385,NA,NA,NA,NA,NA,29429.365,38526.95,87.78,1.31332475537868,NA,NA,NA,NA,NA,NA,NA,NA,1378622,438990,240797,172533,162556,781378,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500.0,NA,NA,NA,76.3864385839004,6683.8,NA,NA,NA,NA,31.8426660825085,17.466499156403998,56.181515220546295,106.137577204163,30.8169669481352,39.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR511
3,Maine-et-Loire,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21021,0.8085,NA,NA,NA,NA,NA,13187.62,18633.31,46.08,0.795552639756914,NA,NA,NA,NA,NA,NA,NA,NA,814657,261590,152071,101500,99365,448758,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26000.0,NA,NA,NA,70.77443567460641,5792.2,NA,NA,NA,NA,32.1104464823846,18.6668745251069,58.2919970228943,102.148643888693,33.8870839071393,40.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR512
3,Mayenne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8421,0.307335766423358,NA,NA,NA,NA,NA,4808.25,7513.58,15.4,0.307452734133243,NA,NA,NA,NA,NA,NA,NA,NA,306682,92853,63467,32715,39540,164494,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27400.0,NA,NA,NA,63.994127965630206,5008.9,NA,NA,NA,NA,30.2766383419959,20.6947261332586,56.4476515860761,82.73899848254929,38.583170206816,42.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR513
3,Sarthe,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15978,0.5706428571428571,NA,NA,NA,NA,NA,10514.13,14137.89,34.52,0.567380549300636,NA,NA,NA,NA,NA,NA,NA,NA,570034,171612,117229,63968,74005,310438,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000.0,NA,NA,NA,74.3684524352644,6084.1,NA,NA,NA,NA,30.1055726500525,20.565264528080803,55.280603534361106,86.4374028781839,37.7624517617044,42.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR514
3,Vendée,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17255,0.6662162162162161,NA,NA,NA,NA,NA,9869.25,15245.09,35.17,0.64890496134615,NA,NA,NA,NA,NA,NA,NA,NA,673987,188551,151662,64516,90678,360676,44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25900.0,NA,NA,NA,64.7372367103113,5419.9,NA,NA,NA,NA,27.9754654021517,22.502214434403,52.27711297674371,71.1484593837535,42.0493739533543,44.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR515
2,Bretagne,0,France,1463.9,125.8954,122.1,23.5653,35.5,1479.16666666667,51.4,64.1,707.5,765.1,1206.0,1614.4578313253,1648086.0,557053.068,253180.0,10886.74,60494.2,3.28772826086957,1079.6,259.2,89359,3.2852573529411804,974.45,447.6,1357.8,47.1,1345.71428571429,58527.485,78507.92,367.51,3.2370894293188597,16345.0,1336576.98912421,1754.7,3.25849582172702,2123.0,27571.428571428598,1296.0,27574.4680851064,3310341,966119,696136,376546,433443,1822306,43.1,81.3,8.6,19.3,2.4,7.2650176678445195,8.37798980525421,-1.11297213740969,74.7,33.8,4.3,18400.0,24.0088921822897,27200.0,71.76682869347471,32.965090587715395,3.5,74.5497842765418,11353.1,1.2229,538.5,7.7,4.7,29.1848785366825,21.029132648268,53.0162881535812,86.87324515564909,38.2008290594445,43.1,81.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR52
3,Côtes-d’Armor,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14252,0.5988235294117651,NA,NA,NA,NA,NA,9025.295,12527.26,54.4,0.595531325604563,NA,NA,NA,NA,NA,NA,NA,NA,598391,161361,147821,58034,84365,313480,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23800.0,NA,NA,NA,72.04524373246821,9134.7,NA,NA,NA,NA,26.965813322727104,24.7030787561979,51.4740972310833,68.7891898299058,47.1548424141891,46.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR521
3,Finistère,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23818,0.9056273764258559,NA,NA,NA,NA,NA,15806.515,21201.68,41.04,0.9012847260349179,NA,NA,NA,NA,NA,NA,NA,NA,908732,254663,197461,99952,124478,501561,44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26300.0,NA,NA,NA,74.55312503537459,4553.5,NA,NA,NA,NA,28.023993872781,21.7292887231879,50.774083311900206,80.29691993765971,39.3692890794938,44.3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR522
3,Ille-et-Vilaine,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33195,1.03411214953271,NA,NA,NA,NA,NA,22227.77,28731.56,248.4,1.00790008642622,NA,NA,NA,NA,NA,NA,NA,NA,1054236,344277,180310,142708,120410,602125,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32100.0,NA,NA,NA,77.36360295090141,24645.3,NA,NA,NA,NA,32.6565399018816,17.103381026639198,57.176998131617204,118.518395482103,29.9456093003944,38.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR523
3,Morbihan,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18094,0.744609053497942,NA,NA,NA,NA,NA,11467.925,16047.42,23.67,0.7323638613861391,NA,NA,NA,NA,NA,NA,NA,NA,748982,205818,170544,75852,104190,405140,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24300.0,NA,NA,NA,71.4627335733719,3232.0,NA,NA,NA,NA,27.4796991115941,22.770106624725297,50.8016981784075,72.8016124388137,42.0950782445574,45.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR524
2,Poitou-Charentes,0,France,764.0,68.76,92.4,24.486,36.4,774.468085106383,32.6,42.4,371.1,399.9,631.2,885.273492286115,896997.0,244880.181,127730.0,12900.73,33460.2,1.79893548387097,551.9,143.6,47375,1.80133079847909,509.25,201.3,696.2,10.1,673.333333333333,30600.99,41858.13,63.95,1.7839707646386,4512.0,713924.0506329109,433.0,1.78999586606036,1438.0,26145.4545454545,1054.0,25707.3170731707,1808710,488362,423351,188964,253027,983026,45.6,81.9,9.0,26.5,4.7,8.78469415251954,10.602650662665699,-1.8179565101461301,71.3,27.3,10.1,18600.0,26.019206377967,26300.0,73.1470841712152,28.914105142200498,1.5,73.1064431210854,3584.7,0.632,241.9,5.5,4.1,27.0005694666364,23.4062398062708,49.67945913943271,74.6813581159323,43.0661040501472,45.6,81.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR53
3,Charente,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9485,0.35391791044776094,NA,NA,NA,NA,NA,5548.17,8529.47,23.17,0.353659467297565,NA,NA,NA,NA,NA,NA,NA,NA,354243,90954,84008,34040,51945,194602,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26800.0,NA,NA,NA,65.04706623037539,6551.5,NA,NA,NA,NA,25.6755955657557,23.714794646612603,46.7384713415073,65.5308499374338,43.169134952364296,46.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR531
3,Charente-Maritime,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15177,0.637689075630252,NA,NA,NA,NA,NA,10363.565,13373.43,13.54,0.62874390527049,NA,NA,NA,NA,NA,NA,NA,NA,643654,164379,165822,64171,92522,342138,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23800.0,NA,NA,NA,77.4936945869534,2153.5,NA,NA,NA,NA,25.5384103881899,25.7625991604185,48.0446486505445,69.35755820237351,48.466408291391204,47.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR532
3,Deux-Sèvres,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10605,0.374734982332155,NA,NA,NA,NA,NA,6843.485,9315.34,8.67,0.37157673681052605,NA,NA,NA,NA,NA,NA,NA,NA,374705,103365,82711,35864,51222,203944,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28300.0,NA,NA,NA,73.4646829852695,2333.3,NA,NA,NA,NA,27.5857007512577,22.073631256588502,50.683030635860796,70.0167896606927,40.5557407915898,44.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR533
3,Vienne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12107,0.43394265232974893,NA,NA,NA,NA,NA,7845.77,10639.89,18.57,0.430020377917747,NA,NA,NA,NA,NA,NA,NA,NA,436108,129664,90810,54889,57338,242342,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27900.0,NA,NA,NA,73.73920219100009,4318.4,NA,NA,NA,NA,29.732084712961,20.822823704220102,53.504551419068896,95.72883602497471,37.4718373208111,42.5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR534
2,Aquitaine,0,France,1523.6,153.8836,129.1,28.2729,52.1,1488.57142857143,73.7,75.0,750.3,767.9,1230.9,1681.55737704918,1725018.0,557180.814,257677.0,18810.421000000002,61626.6,3.34927173913043,1101.1,269.3,94243,3.35384341637011,1025.45,439.7,1371.1,52.6,1384.21052631579,64020.765,83472.9,171.41,3.28598267004064,14019.0,1352663.06445388,1492.6,3.31688888888889,2178.0,41884.6153846154,1406.0,41352.9411764706,3399091,943024,731049,380824,448517,1906931,43.8,82.1,10.1,21.9,3.5,9.82273757163801,9.76689673134523,0.0558408402927864,73.2,32.3,7.3,18400.0,24.4573608209972,28100.0,74.79031434614541,32.069141565166696,3.8,76.6964667574746,5216.4,1.0364,450.0,5.2,3.4,27.743417284209198,21.507191187291003,49.452444792181794,84.9073725187674,38.3364159479289,43.8,82.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR61
3,Dordogne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9128,0.41680365296803706,NA,NA,NA,NA,NA,5969.415,8030.4,9.58,0.416376912378303,NA,NA,NA,NA,NA,NA,NA,NA,416289,98314,112851,36559,63600,220733,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21900.0,NA,NA,NA,74.33521368798559,2300.8,NA,NA,NA,NA,23.6167662369171,27.108811426677104,44.5397833581748,57.48270440251571,51.1255679939112,49.7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR611
3,Gironde,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47891,1.53006389776358,NA,NA,NA,NA,NA,33516.885,42150.03,105.98,1.48371109773341,NA,NA,NA,NA,NA,NA,NA,NA,1566842,474461,286380,203987,189666,909221,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300.0,NA,NA,NA,79.5180572825215,7142.9,NA,NA,NA,NA,30.2813557461442,18.277528940378197,52.1832425779871,107.550641654276,31.4972927374093,40.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR612
3,Landes,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9545,0.402742616033755,NA,NA,NA,NA,NA,5932.395,8585.95,3.7,0.392864727118284,NA,NA,NA,NA,NA,NA,NA,NA,408014,104699,95469,37489,57143,224111,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23700.0,NA,NA,NA,69.09421787920961,941.8,NA,NA,NA,NA,25.6606390957173,23.3984618174867,46.7174748227441,65.60558598603501,42.5989799697471,46.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR613
3,Lot-et-Garonne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8015,0.333958333333333,NA,NA,NA,NA,NA,5174.45,6937.42,8.67,0.33212028347059996,NA,NA,NA,NA,NA,NA,NA,NA,334158,86851,83700,32155,46857,177818,47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24000.0,NA,NA,NA,74.5875267750835,2610.5,NA,NA,NA,NA,25.990998270279302,25.0480311708832,48.842636853411896,68.6236848283074,47.0706002766874,47.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR614
3,Pyrénées-Atlantiques,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19665,0.668877551020408,NA,NA,NA,NA,NA,13427.62,17769.11,43.48,0.660870622568093,NA,NA,NA,NA,NA,NA,NA,NA,673788,178699,152649,70634,91251,375048,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29400.0,NA,NA,NA,75.56720623599041,6579.2,NA,NA,NA,NA,26.5215468366905,22.6553455983188,47.646967854781295,77.406274999726,40.7011902476483,45.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR615
2,Midi-Pyrénées,0,France,1351.1,116.1946,119.5,24.4975,48.4,1344.44444444444,52.4,61.7,644.3,694.4,1146.4,1551.2855209742902,1536123.0,594479.601,240551.0,14673.611,55388.4,2.97787096774194,983.5,252.8,86589,2.9858275862069,906.75,398.9,1225.8,52.5,1220.93023255814,58562.74,76827.53,279.44,2.92659426285307,31009.0,1243094.80857887,4070.8,2.95413642960813,1782.0,45692.307692307695,1211.0,44851.851851851796,3027281,860273,630885,347443,387228,1705419,42.9,82.6,8.6,20.5,3.6,8.132857364581719,8.885368663594472,-0.752511299012752,73.9,38.7,6.1,18600.0,25.704117946110802,29000.0,73.97209985315709,32.5420133790178,4.3,76.2262433791637,9548.3,2.4945,1378.0,3.9,2.7,28.4173487694073,20.8399880949274,50.4434980494529,89.7256913239745,36.992961846912706,42.9,82.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR62
3,Ariège,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3120,0.15294117647058803,NA,NA,NA,NA,NA,2057.93,2763.48,1.98,0.152366294728742,NA,NA,NA,NA,NA,NA,NA,NA,152667,38178,37852,13633,22703,82664,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400.0,NA,NA,NA,74.4687857339297,1299.5,NA,NA,NA,NA,25.0073689795437,24.793832327877002,46.1845543404626,60.04933268731,45.790186780218704,47.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR621
3,Aveyron,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6533,0.276822033898305,NA,NA,NA,NA,NA,4062.82,5745.32,3.22,0.276228875353865,NA,NA,NA,NA,NA,NA,NA,NA,280258,69036,73517,25323,40419,148602,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23600.0,NA,NA,NA,70.71529523159721,1165.7,NA,NA,NA,NA,24.633016720307698,26.2319006058703,46.456979044696595,62.6512283826913,49.472416252809495,48.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR622
3,Haute-Garonne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49835,1.32188328912467,NA,NA,NA,NA,NA,34567.585,44382.23,215.48,1.27935213057134,NA,NA,NA,NA,NA,NA,NA,NA,1355856,430897,215132,190495,148732,811486,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37700.0,NA,NA,NA,77.8860931503442,16842.9,NA,NA,NA,NA,31.780439810717397,15.866876718471598,53.0997454053428,128.079364225587,26.510870181371,37.8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR623
3,Gers,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3967,0.19072115384615398,NA,NA,NA,NA,NA,2612.98,3485.4,5.67,0.189530685920578,NA,NA,NA,NA,NA,NA,NA,NA,191571,46609,50075,16684,28511,101719,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20800.0,NA,NA,NA,74.9693005107018,2991.6,NA,NA,NA,NA,24.329882915472602,26.139133793737003,45.821331314700295,58.5177650731297,49.2287576558952,48.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR624
3,Lot,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4049,0.17377682403433498,NA,NA,NA,NA,NA,2473.32,3553.14,9.68,0.174345304563957,NA,NA,NA,NA,NA,NA,NA,NA,172446,39946,47952,14622,26677,90606,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300.0,NA,NA,NA,69.609415896925,5552.2,NA,NA,NA,NA,23.164352898878498,27.806965658814896,44.0875880184535,54.8112606365034,52.923647440566796,50.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR625
3,Hautes-Pyrénées ,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5542,0.228065843621399,NA,NA,NA,NA,NA,3905.86,4959.06,18.33,0.228853236781322,NA,NA,NA,NA,NA,NA,NA,NA,228567,57635,58650,22599,33045,122291,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24300.0,NA,NA,NA,78.7621041084399,8009.5,NA,NA,NA,NA,25.2158010561455,25.659872160023102,47.1293880988789,68.3885610531094,47.9593755877374,48.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR626
3,Tarn,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8321,0.3834562211981571,NA,NA,NA,NA,NA,5405.51,7291.66,19.01,0.37894946675969304,NA,NA,NA,NA,NA,NA,NA,NA,388456,104713,93274,39212,53329,207558,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21700.0,NA,NA,NA,74.132776349967,5016.5,NA,NA,NA,NA,26.9562061082851,24.011471054636804,50.4499947002765,73.5284741885278,44.9387641044913,46.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR627
3,Tarn-et-Garonne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5223,0.253543689320388,NA,NA,NA,NA,NA,3476.73,4647.23,6.07,0.246968833916511,NA,NA,NA,NA,NA,NA,NA,NA,257460,73259,54433,24875,33812,140493,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20600.0,NA,NA,NA,74.8129530924874,2457.8,NA,NA,NA,NA,28.454517206556396,21.142313369067,52.144234944089696,73.568555542411,38.7442790744023,43.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR628
2,Limousin,0,France,328.7,23.3377,31.9,5.2635,13.4,319.04761904761904,13.0,15.5,161.8,157.3,276.1,362.33595800524904,362450.0,116346.45,52673.0,5161.954000000001,13730.0,0.734224598930481,255.5,50.1,17977,0.7367622950819671,222.9,120.0,290.7,5.4,284.21052631579,12272.425,16016.35,35.02,0.73863157006665,2136.0,295272.325131324,178.9,0.737427864798021,744.0,16909.0909090909,586.0,17235.2941176471,735295,189092,183753,75660,105584,397946,47.1,81.2,7.1,16.5,4.2,8.03461063040791,9.853782581055311,-1.8191719506474,76.2,32.1,9.8,18700.0,19.6086105675147,24400.0,76.6769865841073,41.279669762641895,1.9,76.6243557364818,4741.2,0.7234,242.6,4.4,3.4,25.7164811402226,24.990378011546397,47.5169997939419,71.6585846340355,46.1753604760445,47.1,81.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR63
3,Corrèze,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5947,0.23979838709677398,NA,NA,NA,NA,NA,3876.715,5313.45,10.38,0.241249477060382,NA,NA,NA,NA,NA,NA,NA,NA,240407,59637,62473,23039,35229,128567,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24800.0,NA,NA,NA,72.96041178518671,4302.6,NA,NA,NA,NA,24.806682001772,25.9863481512602,46.3859310709591,65.3978256550001,48.5917848281441,48.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR631
3,Creuse,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2342,0.12010256410256401,NA,NA,NA,NA,NA,1560.67,2083.35,2.33,0.12151872327109599,NA,NA,NA,NA,NA,NA,NA,NA,119107,26366,34232,10048,19118,62962,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19500.0,NA,NA,NA,74.9115607075143,1917.4,NA,NA,NA,NA,22.1363983644958,28.7405442165448,41.8760522219752,52.5577989329428,54.3693021187383,51.4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR632
3,Haute-Vienne,0,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9688,0.37550387596899204,NA,NA,NA,NA,NA,6835.045,8619.56,22.3,0.37587014781978495,NA,NA,NA,NA,NA,NA,NA,NA,375781,103089,87048,42573,51237,206417,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25800.0,NA,NA,NA,79.2969130674884,5932.9,NA,NA,NA,NA,27.433265652068602,23.1645559514717,49.9421074814574,83.0903448679665,42.170945222534996,45.1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR633
2,Rhône-Alpes,0,France,3026.8,245.1708,295.3,57.5835,88.9,2963.3333333333303,129.2,144.2,1428.8,1570.2,2531.2,3321.78477690289,3341994.0,1279983.702,550833.0,38558.31,125347.1,6.49466839378238,2222.0,565.6,207864,6.47551401869159,2016.1,832.7,2728.7,123.1,2735.55555555556,134858.64,183489.91,1360.71,6.341153114864111,50541.0,2699983.97350286,5673.8,6.4002256063169805,2642.0,44779.6610169491,1643.0,44405.4054054054,6574708,2045508,1187206,791970,772023,3729636,40.0,82.8,8.1,19.5,3.0,9.04255319148936,9.183543497643608,-0.14099030615424898,76.2,38.3,7.0,19300.0,25.4545454545455,32100.0,73.8850001832375,30.516363103309303,4.5,73.49648817201991,21458.4,1.8719,886.5,5.9,3.7,31.1117695264946,18.0571669494676,54.844708706157896,102.58373131370399,31.8316854513416,40.0,82.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR71
